sa;R
hlavná;AAfs1x
sestra;SSfs1
.;Z
;
Pedra;SSms4:r
totiž;T
široko;Dx
‐;Z
ďaleko;Dx
poznali;VLepcm+
ako;O
záletníka;SSms4
a;O
donchuana;SSms4
.;Z
;
“;Z
Má;VKesc+
ťažký;AAis4x
otras;SSis4
mozgu;SSis2
,;Z
“;Z
určila;VLdscf+
sestra;SSfs1
diagnózu;SSfs4
.;Z
;
Od;Eu2
slečny;SSfs2
Kasandry;SSfs2:r
však;T
vedela;VLescf+
,;Z
že;O
je;VKesc+
to;PFns1
povolanie;SSns1
iba;T
pre;Eu4
mravce;SSip4
.;Z
;
Pacientov;AFis1x
stav;SSis1
sa;R
veľmi;Dx
zlepšil;VLdsci+
.;Z
;
Napokon;Dx
sa;R
naklonil;VLdscm+
k;Eu3
Maji;SSms3:r
.;Z
;
Koncert;SSis1
cvrčkov;SSip2
;
Najmä;T
Maja;SSfs1:r
.;Z
;
Boli;VLepci+
tam;PD
mravce;SSip1
,;Z
lykožrút;SSms1
Fridolín;SSms1:r
s;Eu7
Buchtou;SSfs7:r
,;Z
aj;O
rodinka;SSfs1
ploštíc;SSfp2
.;Z
;
Všetci;PFmp1
by;Y
lavínu;SSfs4
najradšej;AUmp1z
čo;T
najrýchlejšie;Dz
odstránili;VLdpcm+
,;Z
no;O
nevedeli;VLepcm-
ako;PD
.;Z
;
“;Z
To;PFns1
je;VKesc+
predsa;T
robota;SSfs1
pre;Eu4
dážďovku;SSfs4
Vendelína;SSms4:r
,;Z
on;PFms1
sa;R
rýpe;VKesc+
v;Eu6
hline;SSfs6
!;Z
“;Z
;
Vendelín;SSms1:r
sa;R
chvíľu;SSfs4
zdráhal;VLescm+
,;Z
lebo;O
mal;VLescm+
kopu;SSfs4
práce;SSfs2
,;Z
no;O
napokon;Dx
sa;R
predsa;T
dal;VLjscm+
prehovoriť;VId+
.;Z
;
Netrvalo;VLescn-
dlho;Dx
a;O
obaja;NNmp1
lavínu;SSfs4
skyprili;VLdpcm+
,;Z
takže;O
sa;R
párik;SSis1
cvrčkov;SSip2
ľahko;Dx
dostal;VLdsci+
von;Dx
.;Z
;
Vilko;SSms1:r
a;O
mravce;SSip1
;
Vilko;SSms1:r
s;Eu7
Majou;SSfs7:r
doleteli;VLdpco+
na;Eu4
lúku;SSfs4
s;Eu7
koňmi;SSip7
.;Z
;
Vtom;Dx
bác;J
!;Z
;
Maja;SSfs1:r
mala;VLescf+
slzy;SSfp4
na;Eu6
krajíčku;SSis6
.;Z
;
Kôň;SSms1
sa;R
pásol;VLescm+
so;Ev7
sklonenou;Gtfs7x
hlavou;SSfs7
a;O
dýchal;VLescm+
na;Eu4
Vilka;SSms4:r
teplo;SSns4
.;Z
;
Vilko;SSms1:r
sa;R
prebral;VLdscm+
a;O
vyskočil;VLdscm+
na;Eu4
rovné;AAfp4x
nohy;SSfp4
.;Z
;
“;Z
Tak;T
,;Z
čo;PFns4
mi;PPhs3
na;Eu4
to;PFns4
povieš;VKdsb+
?;Z
“;Z
spustil;VLdscm+
na;Eu4
Vilka;SSms4:r
.;Z
;
Oznámime;VMdpa+
to;PFns4
slečne;SSfs3
Kasandre;SSfs3:r
a;O
budeme;VBepa+
žiadať;VIe+
náhradu;SSfs4
škody;SSfs2
.;Z
;
To;PFns4
sa;R
Vilkovi;SSms3:r
náramne;Dx
hodilo;VLescn+
.;Z
;
Beztak;T
tie;PFip4
pracovité;AAip4x
mravce;SSip4
nemohol;VLescm-
ani;T
cítiť;VIe+
.;Z
;
“;Z
Prisahám;VKesa+
na;Eu4
svoj;PFis4
včelí;AAis4x
život;SSis4
,;Z
že;O
môj;PFms1
kamarát;SSms1
stratil;VLdscm+
pri;Eu6
nehode;SSfs6
vedomie;SSns4
a;O
prebral;VLdscm+
sa;R
iba;T
zázrakom;SSis7
!;Z
“;Z
;
Kapitán;SSms1
sa;R
opäť;Dx
zamyslel;VLdscm+
.;Z
;
Keď;O
je;VKesc+
tak;PD
,;Z
nebudem;VBesa-
nič;PFns4
oznamovať;VIe+
.;Z
“;Z
;
“;Z
No;T
čo;T
?;Z
;
Poletím;VBesa+
za;Eu7
tebou;PPhs7
,;Z
“;Z
povedal;VLdscm+
Vilko;SSms1:r
,;Z
obrátil;VLdscm+
sa;R
na;Eu4
bok;SSis4
a;O
zaspal;VLdscm+
.;Z
;
Oslobodenie;SSns1
cvrčice;SSfs2
;
Maja;SSfs1:r
sa;R
rozhodla;VLdscf+
,;Z
že;O
zasa;T
zaletí;VKdsc+
do;Eu2
ľudského;AAns2x
obydlia;SSns2
.;Z
;
Dnes;Dx
tu;PD
však;T
mali;VLepcm+
návštevu;SSfs4
,;Z
sedeli;VLepcm+
na;Eu6
terase;SSfs6
a;O
jedli;VLepcm+
lahodne;Dx
rozvoniavajúci;Gkis4x
ovocný;AAis4x
koláč;SSis4
.;Z
;
Maja;SSfs1:r
naň;PFis4g
mala;VLescf+
obrovskú;AAfs4x
chuť;SSfs4
,;Z
no;O
držala;VLescf+
sa;R
v;Eu6
úctivej;AAfs6x
vzdialenosti;SSfs6
.;Z
;
V;Eu6
okne;SSns6
na;Eu6
prvom;NAns6
poschodí;SSns6
zbadala;VLdscf+
uväznenú;Gtfs4x
cvrčicu;SSfs4
.;Z
;
Ako;PD
si;VKesb+
sa;R
sem;PD
dostala;VLdsbf+
?;Z
;
Môžem;VKesa+
ti;PPhs3
pomôcť;VId+
?;Z
“;Z
ľutovala;VLescf+
ju;PFfs4
Maja;SSfs1:r
.;Z
;
Cvrčica;SSfs1
sa;R
rozžiarila;VLdscf+
.;Z
;
Maja;SSfs1:r
usilovne;Dx
premýšľala;VLescf+
,;Z
kto;PFms1
by;Y
jej;PFfs3
mohol;VLescm+
najlepšie;Dz
pomôcť;VId+
.;Z
;
Spomenula;VLdscf+
si;R
na;Eu4
ďatla;SSms4
,;Z
a;O
tak;O
zaletela;VLdscf+
poňho;PFms4g
.;Z
;
Pedro;SSms1:r
stál;VLescm+
práve;Dx
pred;Eu7
zrkadlom;SSns7
a;O
obdivoval;VLescm+
sa;R
.;Z
;
“;Z
A;T
tá;PFfs1
cvrčica;SSfs1
je;VKesc+
pekná;AAfs1x
?;Z
“;Z
vypytoval;VLescm+
sa;R
,;Z
keď;O
mu;PFms3
Maja;SSfs1:r
všetko;PFns4
vyrozprávala;VLdscf+
.;Z
;
Švihák;SSms1
Pedro;SSms1:r
sa;R
v;Q
letku;Dx
obrátil;VLdscm+
a;O
zmizol;VLdscm+
kdesi;PD
v;Eu6
diaľke;SSfs6
.;Z
;
Maja;SSfs1:r
vymyslela;VLdscf+
lesť;SSfs4
.;Z
;
Maja;SSfs1:r
dala;VLjscf+
Evelínke;SSfs3:r
od;Eu2
radosti;SSfs2
veľkú;AAfs4x
pusu;SSfs4
.;Z
;
Príhoda;SSfs1
s;Eu7
hmlou;SSfs7
;
Teplé;AAip1x
letné;AAip1x
dni;SSip1
sa;R
skončili;VLdpci+
a;O
mladé;AAfp1x
včielky;SSfp1
prvý;NAis4
raz;NSis4
zažili;VLdpcf+
jeseň;SSfs4
.;Z
;
Učili;VLepcf+
sa;R
poznávať;VIe+
všetky;PFfp4
jesenné;AAfp4x
farby;SSfp4
kvetov;SSip2
a;O
každé;PAns4
ráno;SSns4
kontrolovali;VLepcf+
na;Eu6
teplomeri;SSis6
teplotu;SSfs4
.;Z
;
Samozrejme;T
,;Z
že;O
Maja;SSfs1:r
s;Eu7
Vilkom;SSms7:r
zablúdili;VLdpco+
v;Eu6
jesennej;AAfs6x
hmle;SSfs6
ako;O
prví;NAmp1
.;Z
;
Ustráchaní;Gtmp1x
sedeli;VLepcm+
na;Eu6
akejsi;PAfs6
lúke;SSfs6
a;O
nevedeli;VLepcm-
,;Z
kadiaľ;PD
sa;R
ide;VKesc+
domov;Dx
.;Z
;
Maja;SSfs1:r
si;R
pospomínala;VLdscf+
na;Eu4
všetky;PFnp4
nebezpečenstvá;SSnp4
,;Z
o;Eu6
ktorých;PAnp6
im;PFmp3
vykladala;VLescf+
slečna;SSfs1
Kasandra;SSfs1:r
.;Z
;
Vilko;SSms1:r
visel;VLescm+
na;Eu6
Maji;SSfs6:r
ako;O
ťažké;AAns1x
bremeno;SSns1
.;Z
;
Bol;VLescm+
unavený;Gtms1x
a;O
hladný;AAms1x
.;Z
;
Napokon;T
bola;VLescf+
ukonaná;Gtfs1x
aj;T
Maja;SSfs1:r
a;O
od;Eu2
vyčerpania;SSns2
spadla;VLdscf+
na;Eu4
zem;SSfs4
.;Z
;
Spomínala;VLescf+
na;Eu4
všetkých;PFmp4
kamarátov;SSmp4
i;O
na;Eu4
to;PFns4
,;Z
ako;O
mohla;VLescf+
byť;VIe+
aspoň;T
na;Eu4
chvíľočku;SSfs4
kapitánom;SSms7
mravcov;SSip2
.;Z
;
Spamätala;VLdscf+
sa;R
,;Z
až;T
keď;O
zacítila;VLdscf+
jemný;AAis4x
dotyk;SSis4
.;Z
;
Otvorila;VLdscf+
oči;SSnp4
a;O
pred;Eu7
sebou;PPhs7
uvidela;VLdscf+
svätojánsku;AAfs4x
mušku;SSfs4
Svetlanku;SSfs4:r
.;Z
;
“;Z
Letím;VKesa+
náhodou;Dx
okolo;Dx
,;Z
“;Z
zašveholila;VLdscf+
,;Z
“;Z
a;O
takmer;T
som;VKesa+
o;Eu4
vás;PPhp4
zakopla;VLdscf+
.;Z
“;Z
;
Maja;SSfs1:r
vyskočila;VLdscf+
,;Z
schytila;VLdscf+
Svetlanku;SSfs4:r
a;O
zakrútila;VLdscf+
sa;R
s;Eu7
ňou;PFfs7
dokola;Dx
.;Z
;
Konečne;T
prišla;VLdscf+
jar;SSfs1
a;O
Maja;SSfs1:r
sa;R
zobudila;VLdscf+
zo;Ev2
zimného;AAis2x
spánku;SSis2
.;Z
;
Maja;SSfs1:r
vyskočila;VLdscf+
a;O
urobila;VLdscf+
zopár;NUns4
drepov;SSip2
.;Z
;
Raz;NSis1
,;Z
dva;NNip1
!;Z
;
Najvyšší;AAis1z
čas;SSis1
prebehnúť;VId+
sa;R
po;Eu6
čerstvom;AAis6x
vzduchu;SSis6
!;Z
;
Opatrne;Dx
vyzrela;VLdscf+
z;Eu2
komôrky;SSfs2
.;Z
;
Z;Eu2
dverí;SSfp2
vykúkli;VLdpcf+:q
ospalé;AAfp1x
včely;SSfp1
.;Z
;
Prešmykla;VLdscf+
sa;R
okolo;Eu2
Kasandry;SSfs2:r
a;O
vonku;Dx
sa;R
nadýchla;VLdscf+
čerstvého;AAis2x
vzduchu;SSis2
.;Z
;
Najprv;Dx
zamierila;VLdscf+
za;Eu7
Flipom;SSms7:r
.;Z
;
Na;Eu6
Makovej;AAfs6x:r
lúke;SSfs6
panovalo;VLescn+
ticho;SSns1
.;Z
;
“;Z
Zmizol;VLdscm+
,;Z
“;Z
podotkla;VLdscf+
komárica;SSfs1
,;Z
čo;O
bežala;VLescf+
okolo;Dx
.;Z
;
Bežala;VLescf+
za;Eu7
veliteľom;SSms7
mravcov;SSip2
a;O
prosila;VLescf+
ho;PFms4
,;Z
aby;OY
vyhlásil;VLdscm+
po;Eu6
Flipovi;SSms6:r
pátranie;SSns4
.;Z
;
Vybral;VLdscm+
desať;NUns4
najlepších;AAmp2z
policajtov;SSmp2
a;O
tí;PFmp1
potom;Dx
starostlivo;Dx
prehľadali;VLdpcm+
lúku;SSfs4
.;Z
;
Vtom;Dx
ju;PFfs4
niečo;PFns1
zozadu;Dx
potiahlo;VLdscn+
za;Eu4
krídlo;SSns4
.;Z
;
Nečakal;VLescm-
na;Eu4
myšiakove;AFfp4x
ďalšie;AAfp4x
požiadavky;SSfp4
a;O
dvaapolmetrovým;AAis7x
skokom;SSis7
sa;R
vzdialil;VLdscm+
.;Z
;
Maja;SSfs1:r
sa;R
ponáhľala;VLescf+
za;Eu7
ním;PFms7
.;Z
;
Namyslený;AAms1x:r
Herman;SSms1:r
;
Kasandra;SSfs1:r
preto;PD
vyslala;VLdscf+
včielky;SSfp4
popoludní;Dx
na;Eu4
pole;SSns4
,;Z
aby;OY
nazbierali;VLdpcf+
kukuricu;SSfs4
.;Z
;
“;Z
Prineste;VMdpb+
i;O
za;Eu4
mňa;PPhs4
,;Z
“;Z
vyhlásil;VLdscm+
Vilko;SSms1:r
a;O
skočil;VLdscm+
do;Eu2
postele;SSfs2
.;Z
;
Lenže;O
Alfonza;SSms4:r
nezastavil;VLdscm-
.;Z
;
Lietal;VLescm+
po;Eu6
poli;SSns6
a;O
vyhrýzal;VLescm+
zrniečka;SSnp4
.;Z
;
Alfonz;SSms1:r
bez;Eu2
slova;SSns2
zmizol;VLdscm+
za;Eu7
záhradným;AAis7x
plôtikom;SSis7
.;Z
;
Všetci;PFmp1
s;Eu7
údivom;SSis7
pozerali;VLepcm+
na;Eu4
obrovské;AAfp4x
šalátové;AAfp4x
hlavy;SSfp4
.;Z
;
“;Z
Flip;SSms1:r
sa;R
chcel;VLescm+
do;Eu2
jednej;NFfs2
hneď;Dx
pustiť;VId+
.;Z
;
Dobrosrdečný;AAms1x
Rudo;SSms1:r
ju;PFfs4
hneď;Dx
utešoval;VLescm+
.;Z
;
Prihlásime;VKdpa+
ho;PFms4
do;Eu2
vzpieračskej;AAfs2x
súťaže;SSfs2
,;Z
“;Z
povedal;VLdscm+
.;Z
;
Vyzývateľom;SSms7
bol;VLescm+
Vilko;SSms1:r
.;Z
;
Skúsil;VLdscm+
to;PFns4
ešte;T
raz;NSis4
,;Z
ale;O
nezdvihol;VLdscm-
ju;PFfs4
.;Z
;
Koncert;SSis1:r
pod;Eu7
klobúkom;SSis7
;
Všade;PD
vládla;VLescf+
pohoda;SSfs1
.;Z
;
Zvieratká;SSnp1
odpočívali;VLepcn+
pred;Eu7
svojimi;PFip7
príbytkami;SSip7
,;Z
večerali;VLepcm+
a;O
popíjali;VLepcm+
púpavovú;AAfs4x
šťavu;SSfs4
od;Eu2
cikád;SSfp2
.;Z
;
Zrazu;Dx
ich;PFip4
však;T
prerušilo;VLdscn+
hlasné;AAns1x
a;O
falošné;AAns1x
vrzúkanie;SSns1
huslí;SSfp2
.;Z
;
Klotilda;SSfs1:r
pochopila;VLdscf+
.;Z
;
Na;Eu4
druhý;NAis4
deň;SSis4
navštívila;VLdscf+
Klotilda;SSfs1:r
Teklu;SSfs4:r
a;O
začali;VLdpcf+
muzicírovať;VIe+
.;Z
;
Obyvatelia;SSmp1
lúky;SSfs2
sa;R
začali;VLdpcm+
zbiehať;VIe+
pred;Eu7
jej;PUis7
domom;SSis7
a;O
chválili;VLepcm+
Klotildin;AFis4x:r
spev;SSis4
.;Z
;
Lenže;O
Tekla;SSfs1:r
sa;R
strašne;Dx
urazila;VLdscf+
.;Z
;
Pri;Eu6
ďalšej;AAfs6x
skúške;SSfs6
vymenila;VLdscf+
slák;SSis4
za;Eu4
golfovú;AAfs4x
palicu;SSfs4
,;Z
takže;O
Klotilda;SSfs1:r
musela;VLescf+
kričať;VIe+
a;O
prišla;VLdscf+
o;Eu4
hlas;SSis4
.;Z
;
Návšteva;SSfs1:r
v;Eu6
panskom;AAis6x
dome;SSis6
;
Všetci;PFmp1
len;T
oddychovali;VLepcm+
pod;Eu7
slnečníkmi;SSip7
z;Eu2
ďatelinových;AAip2x
lístočkov;SSip2
.;Z
;
V;Eu6
jeho;PUfs6
krásnej;AAfs6x
vile;SSfs6
bude;VBesc+
určite;T
príjemne;Dx
.;Z
;
Ale;O
tomu;PFms3
neuniklo;VLdscn-
nič;PFns1
.;Z
;
Rozhodol;VLdscm+
sa;R
letieť;VIe+
za;Eu7
nimi;PFmp7
a;O
za;Eu4
trest;SSis4
,;Z
že;O
naňho;PFms4g
zabudli;VLdpcm+
,;Z
vzal;VLdscm+
so;Ev7
sebou;PPhs7
všetkých;PFmp4
susedov;SSmp4
.;Z
;
Vtrhli;VLdpcm+
do;Eu2
panského;AAis2x
domu;SSis2
ako;O
roj;SSis1
sršňov;SSip2
až;T
sa;R
Maja;SSfs1:r
s;Eu7
Rudkom;SSms7:r
hanbili;VLepcm+
.;Z
;
Dal;VLjscm+
priniesť;VId+
koše;SSip4
kvetov;SSip2
,;Z
podnosy;SSip4
so;Ev7
sladkými;AAip7x
včelími;AAip7x
špicmi;SSip7
a;O
jazmínové;AAip4x
koláčiky;SSip4
.;Z
;
K;Eu3
tomu;PFns3
sa;R
podávalo;VLescn+
trnkové;AAns1x
víno;SSns1
a;O
deťom;SSnp3
ponúkli;VLdpcm+
fialovú;AAfs4x
malinovku;SSfs4
.;Z
;
Domáci;AAms1x
pán;SSms1
mal;VLescm+
zlatý;AAis4x
oblek;SSis4
s;Eu7
čiernymi;AAip7x
pásikmi;SSip7
.;Z
;
Jeho;PUfs1
pani;SUfs1
bola;VLescf+
na;Eu4
počudovanie;SSns4
osa;SSfs1
a;O
mala;VLescf+
veľmi;Dx
útly;SSis4
driek;SSis4
.;Z
;
Veselo;Dx
sa;R
prechádzali;VLepcm+
medzi;Eu7
hosťami;SSmp7
,;Z
usmievali;VLepcm+
sa;R
a;O
povzbudzovali;VLepcm+
ich;PFmp4
,;Z
aby;OY
sa;R
u;Eu2
nich;PFmp2
cítili;VLepcm+
ako;PD
doma;Dx
.;Z
;
Bol;VLesci+
v;Eu6
tom;PFns6
ale;T
háčik;SSis1
.;Z
;
Tu;PD
boli;VLepcm+
zvyknutí;Gtmp1x
vyberané;Gtip1x
spôsoby;SSip1
a;O
správali;VLepcm+
sa;R
podľa;Eu2
spoločenských;AAnp2x
pravidiel;SSnp2
.;Z
;
Na;Eu4
to;PFns4
neboli;VLepcm-
obyvatelia;SSmp1
Makovej;AAfs2x:r
lúky;SSfs2
zvyknutí;Gtmp1x
a;O
znervózňovalo;VLescn+
ich;PFmp4
to;PFns1
.;Z
;
Večer;Dx
už;T
boli;VLepcm+
unavení;Gtmp1x
a;O
z;Eu2
meravého;AAns2x
sedenia;SSns2
ich;PFmp4
bolel;VLesci+
vzadu;Dx
krk;SSis1
.;Z
;
Ostatní;NAmp1
ho;PFms4
nasledovali;VLepcm+
.;Z
;
Aj;O
Maja;SSfs1:r
s;Eu7
Rudkom;SSms7:r
.;Z
;
Záhadný;AAms1x:r
zlodej;SSms1
syra;SSis2
;
To;PFns1
bol;VLesci+
dôvod;SSis1
,;Z
prečo;PD
ešte;T
nemal;VLescm-
ženu;SSfs4
.;Z
;
Každá;PAfs1
od;Eu2
neho;PFms2
však;T
utiekla;VLdscf+
,;Z
pretože;O
len;T
čo;PFns4
otvoril;VLdscm+
ústa;SSnp4
,;Z
ovalil;VLdsci+
ich;PFfp4
zápach;SSis1
cesnaku;SSis2
a;O
syra;SSis2
.;Z
;
Keď;O
sa;R
neskôr;Dx
vracali;VLepcm+
domov;Dx
a;O
pozorovali;VLepcm+
hviezdy;SSfp4
,;Z
vystrašil;VLdsci+
ich;PFmp4
hrozný;AAis1x
krik;SSis1
.;Z
;
Maji;SSfs3:r
sa;R
to;PFns1
však;T
nezdalo;VLescn-
.;Z
;
Zatriasli;VLdpcm+
námesačníkom;SSms7
a;O
prezradili;VLdpcm+
mu;PFms3
,;Z
kto;PFms1
je;VKesc+
zlodej;SSms1
.;Z
;
Janko;SSms1:r
a;O
Julka;SSfs1:r
;
Ich;PUns1
vystúpenie;SSns1
malo;VLescn+
náramný;AAis4x
úspech;SSis4
.;Z
;
Vilka;SSms4:r
očarili;VLdpcm+
.;Z
;
“;Z
To;PFns1
by;Y
bolo;VLescn+
niečo;PFns1
pre;Eu4
mňa;PPhs4
,;Z
“;Z
vravel;VLescm+
si;R
.;Z
;
Večer;Dx
sa;R
zakutral;VLdscm+
pod;Eu4
perinu;SSfs4
a;O
sníval;VLescm+
o;Eu6
akrobatoch;SSmp6
.;Z
;
Nebol;VLescm-
jediný;NAms1
.;Z
;
“;Z
Správne;T
,;Z
“;Z
povzbudzovali;VLepcm+
ich;PFmp4
akrobati;SSmp1
.;Z
;
Rodičom;SSmp3
sa;R
však;T
taký;PAis1
vývoj;SSis1
udalostí;SSfp2
nepáčil;VLesci-
a;O
zišli;VLdpcm+
sa;R
na;Eu6
porade;SSfs6
.;Z
;
Prišla;VLdscf+
i;O
Maja;SSfs1:r
,;Z
ktorá;PAfs1
cítila;VLescf+
zodpovednosť;SSfs4
za;Eu4
Vilka;SSms4:r
.;Z
;
“;Z
Narušujú;VKepc+
morálku;SSfs4
našich;PFnp2
detí;SSnp2
,;Z
“;Z
kričal;VLescm+
do;Eu2
mikrofónu;SSis2
.;Z
;
Navrhujem;VKesa+
poradu;SSfs4
skončiť;VId+
.;Z
;
Slávnosť;SSfs1:r
s;Eu7
prekážkami;SSfp7
;
Na;Eu6
lúke;SSfs6
vrcholili;VLepcf+
prípravy;SSfp1
na;Eu4
dožinkovú;AAfs4x
slávnosť;SSfs4
.;Z
;
Pred;Eu7
dvermi;SSfp7
sa;R
objavovali;VLepci+
košíky;SSip1
s;Eu7
prekrásnymi;AAip7x
plodmi;SSip7
od;Eu2
výmyslu;SSis2
sveta;SSis2
.;Z
;
Nanešťastie;T
si;R
Tekla;SSfs1:r
zaumienila;VLdscf+
,;Z
že;O
pri;Eu6
tejto;PFfs6
príležitosti;SSfs6
predvedie;VKdsc+
huslové;AAns4x:q
sólo;SSns4
.;Z
;
Usilovne;Dx
cvičila;VLescf+
až;T
to;PFns1
uši;SSnp4
trhalo;VLescn+
.;Z
;
“;Z
Tentoraz;Dx
by;Y
sme;VKepa+
mali;VLepam+
hudbu;SSfs4
vynechať;VId+
a;O
usporiadať;VId+
maratónsky;AAis4x
beh;SSis4
,;Z
“;Z
navrhol;VLdscm+
Rudko;SSms1:r
a;O
všetci;PFmp1
nadšene;Dx
súhlasili;VLepcm+
.;Z
;
Konečne;T
nastal;VLdsci+
veľký;AAis1x
deň;SSis1
a;O
porota;SSfs1
si;R
obchádzala;VLescf+
vystavené;Gtip4x
košíky;SSip4
.;Z
;
Pred;Eu7
domom;SSis7
kuny;SSfs2
Chytráčky;SSfs2:r
viali;VLepcn+
pestré;AAnp1x
slepačie;AAnp1x
perá;SSnp1
,;Z
Alfonz;SSms1:r
vystavoval;VLescm+
lesklú;AAfs4x
kukuricu;SSfs4
a;O
kliešťak;SSms1
Drakula;SSms1:r
voňavé;AAfp4x
krvavé;AAfp4x
klobásky;SSfp4
.;Z
;
Porota;SSfs1
však;T
ocenila;VLdscf+
práce;SSfp4
slimákov;SSip2
Šuchtáka;SSms2:r
a;O
Plazivca;SSms2:r
,;Z
ktorý;PAip1:q
si;R
prekrásne;Dx
vymaľovali;VLdpci+
domčeky;SSip4
.;Z
;
Za;Eu2
jasotu;SSis2
spoluobčanov;SSmp2
prevzali;VLdpci+
cenu;SSfs4
a;O
Dr;W
.;Z
Slimák;SSms1:r
slzil;VLescm+
od;Eu2
dojatia;SSns2
,;Z
pretože;O
v;Eu6
tejto;PFfs6
súťaži;SSfs6
doteraz;Dx
nijaký;PAms1
slimák;SSms1
nevyhral;VLdscm-
.;Z
;
Potom;Dx
začali;VLdpci+
preteky;SSip1
so;Ev7
zaujímavými;AAfp7x
prekážkami;SSfp7
,;Z
ktoré;PAfp4
vymyslel;VLdscm+
Rudko;SSms1:r
.;Z
;
A;O
kto;PFms1
tie;PFip4
náročné;AAip4x
preteky;SSip4
vyhral;VLdscm+
.;Z
;
Maja;SSfs1:r
zastala;VLdscf+
a;O
nedbajúc;Eu4
na;Eu4
svoje;PFns4
druhé;NAns4
miesto;SSns4
,;Z
začala;VLdscf+
ho;PFms4
hľadať;VIe+
.;Z
;
Aj;O
keď;O
zlatú;AAfs4x
medailu;SSfs4
získala;VLdscf+
Tekla;SSfs1:r
,;Z
Maja;SSfs1:r
sa;R
stala;VLdscf+
hrdinkou;SSfs7
dňa;SSis2
.;Z
;
O;Eu6
jej;PUns6
fair;%
‐;Z
play;%
správaní;SSns6
sa;R
na;Eu4
druhý;NAis4
deň;SSis4
písalo;VLescn+
aj;O
v;Eu6
novinách;SSfp6
.;Z
;
Strašidlo;SSns1:r
na;Eu6
čistinke;SSfs6
;
Ukrutne;Dx
sa;R
zľakli;VLdpci+
a;O
hneď;Dx
to;PFns4
hlásli;VLepci+:q
svojmu;PFms3
veliteľovi;SSms3
.;Z
;
Na;Eu6
lúke;SSfs6
postávali;VLepcf+
skupinky;SSfp1
rozčúlených;Gtmp2x
obyvateľov;SSmp2
.;Z
;
Vilko;SSms1:r
si;R
posunul;VLdscm+
na;Eu4
čelo;SSns4
slnečné;AAip4x
okuliare;SSip4
.;Z
;
Obyvatelia;SSmp1
Makovej;AAfs2x:r
lúky;SSfs2
sa;R
kvôli;Eu3
tej;PFfs3
ľudskej;AAfs3x
stope;SSfs3
naozaj;T
pripravovali;VLepcm+
na;Eu4
evakuáciu;SSfs4
.;Z
;
Nikto;PFms1
vlastne;T
nevedel;VLescm-
,;Z
kam;PD
ide;VKesc+
.;Z
;
Prednosta;SSms1
podzemnej;AAfs2x
dráhy;SSfs2
náhodou;Dx
našiel;VLdscm+
starú;AAfs4x
čižmu;SSfs4
,;Z
ktorá;PAfs1
sa;R
na;Eu4
tento;PFis4
účel;SSis4
výborne;Dx
hodila;VLescf+
.;Z
;
Prikázal;VLdscm+
dopravnej;AAfs3x
čate;SSfs3
,;Z
aby;OY
ju;PFfs4
premiestnila;VLdscf+
,;Z
ale;O
keďže;O
bola;VLescf+
veľmi;Dx
ťažká;AAfs1x
,;Z
robotníci;SSmp1
ju;PFfs4
občas;Dx
postavili;VLdpcm+
na;Eu4
zem;SSfs4
.;Z
;
Maja;SSfs1:r
si;R
z;Eu2
celého;AAns2x
srdca;SSns2
vydýchla;VLdscf+
a;O
náhlila;VLescf+
sa;R
k;Eu3
potoku;SSis3
,;Z
aby;OY
tú;PFfs4
radostnú;AAfs4x
novinu;SSfs4
oznámila;VLdscf+
ostatným;NAmp3
.;Z
;
Kráľovná;SFfs1:r
Maja;SSfs1:r
a;O
pavúčica;SSfs1
Tekla;SSfs1:r
;
Po;Eu6
oblohe;SSfs6
plávali;VLepcn+
sivé;AAnp1x
mračná;SSnp1
a;O
každú;PAfs4
chvíľu;SSfs4
menili;VLepcn+
tvar;SSis4
.;Z
;
Raz;NSis4
sa;R
podobali;VLepcn+
na;Eu4
rybu;SSfs4
,;Z
potom;Dx
na;Eu4
obra;SSms4
alebo;O
na;Eu4
obriu;AAfs4x
včelu;SSfs4
.;Z
;
Maja;SSfs1:r
s;Eu7
Vilkom;SSms7:r
sedeli;VLepcm+
na;Eu6
lesnej;AAfs6x
čistine;SSfs6
a;O
vymýšľali;VLepcm+
si;R
o;Eu6
nich;PFnp6
príbehy;SSip4
.;Z
;
Keď;O
videl;VLescm+
,;Z
ako;O
sa;R
bavia;VKepc+
,;Z
hneď;Dx
sa;R
chcel;VLescm+
pridať;VId+
.;Z
;
Raz;NSis4
ju;PFfs4
navštívila;VLdscf+
pavúčica;SSfs1
Tekla;SSfs1:r
,;Z
ktorá;PAfs1
bola;VLescf+
taká;PAfs1
škaredá;AAfs1x
,;Z
až;O
sa;R
kráľovná;SFfs1
zľakla;VLdscf+
.;Z
;
Vľúdne;Dx
sa;R
jej;PFfs2
však;T
spýtala;VLdscf+
,;Z
čo;PFns4
si;R
želá;VKesc+
.;Z
;
Pavúčica;SSfs1
zúrila;VLescf+
.;Z
;
Našla;VLdscf+
osí;AAis4x
roj;SSis4
,;Z
ktorý;PAis1
mal;VLesci+
včelí;AAis4x
palác;SSis4
zničiť;VId+
.;Z
;
Zabudla;VLdscf+
však;O
,;Z
že;O
včelia;AAfs1x
kráľovná;SFfs1
má;VKesc+
oddaných;Gtmp4x
a;O
dobre;Dx
vycvičených;Gtmp4x
vojakov;SSmp4
,;Z
ktorí;PAmp1
zakrátko;Dx
votrelca;SSms4
